Take,N,Label SD,SD,C,P,R1,R2,R1 part,R2 part,C Dens,P Dens,R1 Dens,R2 Dens,C Peak,P Peak,R1 Peak,R2 Peak
311,4,51:04:00,4,98.568413,98.591291,98.577645,,Madera,Repique,9,3.5,9,,0.158917,0.376698,0.016669,
311,4,51:05:00,5,98.695522,,,98.709633,Madera,Repique,8.5,,,13.5,0.751378,,,0.021192
311,4,51:06:00,6,98.810219,98.840999,,,Madera,Repique,9,3.5,,,0.154996,0.125709,,
311,4,51:07:00,7,98.917868,,98.921485,,Madera,Repique,9,,9.5,,0.252923,,0.024604,
311,4,51:08:00,8,99.029158,,,,Madera,Repique,9,,,,0.248209,,,
311,4,51:09:00,9,99.174083,99.208394,,99.179275,Madera,Repique,8.5,3.5,,13,0.477693,0.573987,,0.002916
311,4,51:10:00,10,99.28369,,99.288165,,Madera,Repique,9,,9.5,,0.145697,,0.013779,
311,4,51:11:00,11,99.389649,99.411426,,,Madera,Repique,9,3.5,,,0.107258,0.338577,,
311,4,51:12:00,12,99.505208,,,,Madera,Repique,9,,,,0.148159,,,
311,4,51:13:00,13,99.654132,99.688261,99.646327,99.659324,Madera,Repique,8.5,3.5,9,13.5,0.662193,0.360202,0.06803,0.011928
311,4,51:14:00,14,99.761841,,,,Madera,Repique,9,,,,0.13744,,,
311,4,51:15:00,15,99.864305,,,,Madera,Repique,9,,,,0.239293,,,
311,4,51:16:00,16,99.972492,,99.974996,,Madera,Repique,9,,9.5,,0.13616,,0.046573,
311,4,52:01:00,1,100.126561,100.152115,100.122497,100.137134,Madera,Repique,8.5,3.5,9,12.5,0.49157,0.542437,0.054261,0.002506
311,4,52:02:00,2,100.232905,,,100.267433,Madera,Repique,8.5,,,13,0.157301,,,0.397611
311,4,52:03:00,3,100.342793,,,,Madera,Repique,9,,,,0.241274,,,
311,4,52:04:00,4,100.456757,100.482654,100.449129,100.457837,Madera,Repique,9,3.5,9,12.5,0.093998,0.285514,0.00901,0.344387
311,4,52:05:00,5,100.589419,,,100.597734,Madera,Repique,8.5,,,12,0.720283,,,0.435661
311,4,52:06:00,6,100.700467,100.734518,,100.721044,Madera,Repique,8.5,3.5,,11.5,0.132623,0.140923,,0.018268
311,4,52:07:00,7,100.806956,,100.810535,,Madera,Repique,9,,9,,0.09042,,0.010646,
311,4,52:08:00,8,100.923286,,,100.91353,Madera,Repique,8.5,,,11.5,0.254697,,,0.010251
311,4,52:09:00,9,101.061077,101.077043,,101.065887,Madera,Repique,8.5,3.5,,12,0.373866,0.489248,,0.006992
311,4,52:10:00,10,101.179544,,101.18451,101.197065,Madera,Repique,8.5,,8.5,12,0.120941,,0.016036,0.235897
311,4,52:11:00,11,101.283438,101.289041,,,Madera,Repique,9,3.5,,,0.08114,0.326681,,
311,4,52:12:00,12,101.390231,,,101.411594,Madera,Repique,8.5,,,11,0.132831,,,0.587439
311,4,52:13:00,13,101.53688,101.553088,101.5279,101.54493,Madera,Repique,8.5,3.5,8.5,10.5,0.369398,0.097566,0.034126,0.362377
311,4,52:14:00,14,101.655263,,,101.661607,Madera,Repique,8.5,,,10,0.132426,,,0.015052
311,4,52:15:00,15,101.754986,101.761558,,,Madera,Repique,9,3.5,,,0.142534,0.11169,,
311,4,52:16:00,16,101.862233,,101.859549,101.854624,Madera,Repique,9,,9,10,0.143973,,0.061005,0.004243
311,4,53:01:00,1,102.002651,102.041094,102.005082,102.013168,Madera,Repique,8.5,4,8.5,10,0.495681,0.637036,0.056721,0.45049
311,4,53:02:00,2,102.12668,,,102.126895,Madera,Repique,8.5,,,10,0.134038,,,0.01501
311,4,53:03:00,3,102.22986,102.229533,,,Madera,Repique,9,4,,,0.180213,0.325859,,
311,4,53:04:00,4,102.332745,102.358297,102.32911,102.33131,Madera,Repique,9,4.5,9,9.5,0.068245,0.086764,0.008335,0.0074
311,4,53:05:00,5,102.471491,,,102.473563,Madera,Repique,8.5,,,10,0.428499,,,0.527475
311,4,53:06:00,6,102.59162,102.593047,,102.594117,Madera,Repique,8.5,5,,10.5,0.11872,0.310924,,0.025779
311,4,53:07:00,7,102.69266,,102.681812,,Madera,Repique,9,,9,,0.070487,,0.017473,
311,4,53:08:00,8,102.810512,102.793875,,102.784448,Madera,Repique,8.5,5,,10.5,0.105395,0.181843,,0.016111
311,4,53:09:00,9,102.925604,102.956045,,102.944782,Madera,Repique,8.5,5.5,,10.5,0.462953,0.643929,,0.435097
311,4,53:10:00,10,103.062681,103.07107,103.036519,103.060867,Madera,Repique,8.5,6,9,10.5,0.105972,0.354886,0.030564,0.007031
311,4,53:11:00,11,103.1629,,,,Madera,Repique,9,,,,0.229424,,,
311,4,53:12:00,12,103.267658,,,103.273629,Madera,Repique,9,,,10,0.104195,,,0.260808
311,4,53:13:00,13,103.405745,103.427092,103.40276,103.414066,Madera,Repique,8.5,5.5,9,10,0.503828,0.548377,0.061722,0.023571
311,4,53:14:00,14,103.527927,,,,Madera,Repique,9,,,,0.117014,,,
311,4,53:15:00,15,103.624111,103.62901,,,Madera,Repique,9,5.5,,,0.12527,0.157709,,
311,4,53:16:00,16,103.726864,,103.733956,,Madera,Repique,9,,9.5,,0.150546,,0.021044,
311,4,54:01:00,1,103.858866,103.911636,103.893744,,Madera,Repique,9,5.5,9.5,,0.399616,0.495125,0.043398,
311,4,54:02:00,2,103.984633,,,103.982509,Madera,Repique,9,,,10.5,0.076479,,,0.213368
311,4,54:03:00,3,104.092923,,,104.092085,Madera,Repique,9,,,10.5,0.080217,,,0.005831
311,4,54:04:00,4,104.20585,104.223245,104.200063,104.198051,Madera,Repique,9,5.5,10,11,0.106862,0.281492,0.010559,0.303417
311,4,54:05:00,5,104.335241,,,104.352618,Madera,Repique,8.5,,,10.5,0.34754,,,0.004992
311,4,54:06:00,6,104.449533,104.481178,,104.472193,Madera,Repique,9,5,,11,0.137414,0.103012,,0.337332
311,4,54:07:00,7,104.566279,,104.547993,,Madera,Repique,9,,10.5,,0.200393,,0.01938,
311,4,54:08:00,8,104.676445,,,104.660894,Madera,Repique,9,,,10.5,0.126326,,,0.012325
311,4,54:09:00,9,104.809412,104.839368,,104.821048,Madera,Repique,9,4,,10.5,0.321234,0.467,,0.331807
311,4,54:10:00,10,104.919004,,104.901285,104.952037,Madera,Repique,9,,11,10,0.126574,,0.010618,0.011628
311,4,54:11:00,11,105.017685,105.050591,,,Madera,Repique,9,4,,,0.104763,0.346404,,
311,4,54:12:00,12,105.139178,,,105.154606,Madera,Repique,9,,,10.5,0.096905,,,0.00461
311,4,54:13:00,13,105.279806,105.323105,105.271334,105.299925,Madera,Repique,8.5,4,10.5,10.5,0.327135,0.276886,0.030026,0.004954
311,4,54:14:00,14,105.389421,,,,Madera,Repique,9,,,,0.109135,,,
311,4,54:15:00,15,105.494153,,,,Madera,Repique,9,,,,0.141952,,,
311,4,54:16:00,16,105.616628,,105.61312,,Madera,Repique,9,,11,,0.120858,,0.044592,
311,4,55:01:00,1,105.748061,105.781464,105.757932,,Madera,Repique,8.5,3.5,10.5,,0.448466,0.549441,0.051381,
311,4,55:02:00,2,105.867692,,,105.869902,Madera,Repique,8.5,,,10,0.11114,,,0.34294
311,4,55:03:00,3,105.977174,,,105.983827,Madera,Repique,9,,,9,0.201811,,,0.644532
311,4,55:04:00,4,106.087751,106.108224,106.077378,106.081101,Madera,Repique,9,3.5,10.5,9.5,0.073062,0.298833,0.006925,0.398243
311,4,55:05:00,5,106.220983,,,106.237279,Madera,Repique,8.5,,,8.5,0.532194,,,0.012274
311,4,55:06:00,6,106.335702,106.356936,,106.35409,Madera,Repique,8.5,3.5,,9,0.094007,0.155069,,0.007352
311,4,55:07:00,7,106.440289,,106.42895,,Madera,Repique,9,,10,,0.187298,,0.02495,
311,4,55:08:00,8,106.552697,,,106.545239,Madera,Repique,9,,,9,0.084964,,,0.011206
311,4,55:09:00,9,106.697476,106.724727,,106.704395,Madera,Repique,8.5,3.5,,9.5,0.331886,0.481335,,0.3493
311,4,55:10:00,10,106.812922,,106.79228,106.84013,Madera,Repique,8.5,,10,9,0.114949,,0.014909,0.025396
311,4,55:11:00,11,106.913289,106.934176,,,Madera,Repique,9,3.5,,,0.126731,0.43042,,
311,4,55:12:00,12,,,,107.030294,Madera,Repique,,,,9.5,,,,0.310246
311,4,55:13:00,13,107.164764,107.204063,107.166219,107.185836,Madera,Repique,8,3.5,8.5,9,0.385814,0.114442,0.0329,0.002832
311,4,55:14:00,14,107.294709,,,,Madera,Repique,8,,,,0.109173,,,
311,4,55:15:00,15,107.389926,107.406006,,,Madera,Repique,8,3.5,,,0.135985,0.727764,,
311,4,55:16:00,16,107.495851,,107.498452,,Madera,Repique,8,,8.5,,0.146943,,0.034465,
311,4,56:01:00,1,107.635894,,107.646879,,Madera,Repique,8,,8.5,,0.409061,,0.019322,
311,4,56:02:00,2,107.773606,107.789382,,107.744308,Madera,Repique,8,3.5,,10.5,0.110406,0.039105,,0.304963
311,4,56:03:00,3,107.873325,,,107.858699,Madera,Repique,8,,,10.5,0.164655,,,0.015468
311,4,56:04:00,4,107.979936,,107.969064,107.972356,Madera,Repique,8,,10.5,11,0.078584,,0.007007,0.410002
311,4,56:05:00,5,108.117473,108.112547,,108.12969,Madera,Repique,8,4,,10.5,0.51219,0.575856,,0.013837
311,4,56:06:00,6,108.226722,108.241458,,108.253721,Madera,Repique,8,4.5,,11,0.156459,0.222784,,0.346738
311,4,56:07:00,7,108.331141,,108.334267,,Madera,Repique,8.5,,10.5,,0.203403,,0.022099,
311,4,56:08:00,8,108.445872,108.432133,,108.435764,Madera,Repique,8,4.5,,10.5,0.143941,0.519071,,0.021956
311,4,56:09:00,9,108.582448,108.593911,,108.589301,Madera,Repique,8,5,,10.5,0.481905,0.324792,,0.292153
311,4,56:10:00,10,108.689736,108.724402,108.699242,108.719558,Madera,Repique,8.5,5.5,11,10,0.123918,0.310746,0.007081,0.589747
311,4,56:11:00,11,108.791541,,,,Madera,Repique,8.5,,,,0.246569,,,
311,4,56:12:00,12,108.898918,108.925731,,108.907202,Madera,Repique,8.5,5.5,,10,0.159992,0.514825,,0.380376
311,4,56:13:00,13,109.045397,109.078085,109.053549,109.059319,Madera,Repique,8.5,5.5,10.5,9.5,0.342266,0.645834,0.031299,0.0033
311,4,56:14:00,14,109.149976,,,109.165249,Madera,Repique,9,,,10.5,0.152106,,,0.244558
311,4,56:15:00,15,109.260656,109.270902,,109.272257,Madera,Repique,9,5.5,,10.5,0.179803,0.222415,,0.264174
311,4,56:16:00,16,109.376719,,109.379635,109.372845,Madera,Repique,9,,11,10.5,0.15386,,0.036753,0.013223
311,4,57:01:00,1,109.514976,109.551069,109.523027,109.533229,Madera,Repique,8.5,5.5,10.5,10,0.669219,0.543316,0.071886,0.294525
311,4,57:02:00,2,109.633424,,,109.652721,Madera,Repique,9,,,10,0.195266,,,1.000124
311,4,57:03:00,3,109.738447,,,,Madera,Repique,9,,,,0.27088,,,
311,4,57:04:00,4,109.847976,109.868958,109.850699,109.844571,Madera,Repique,9,5.5,10,10,0.133359,0.320497,0.012285,0.326756
311,4,57:05:00,5,109.976259,,,109.993381,Madera,Repique,9,,,9,0.715754,,,0.022576
311,4,57:06:00,6,110.08213,110.125046,,110.104642,Madera,Repique,9,5,,10,0.220436,0.168973,,0.390167
311,4,57:07:00,7,110.195784,,110.198307,,Madera,Repique,9,,9.5,,0.364974,,0.038584,
311,4,57:08:00,8,110.308502,,,110.30208,Madera,Repique,9,,,9,0.189753,,,0.01221
311,4,57:09:00,9,110.441435,110.481745,,110.454471,Madera,Repique,9,4.5,,9.5,0.591241,0.619827,,0.425966
311,4,57:10:00,10,110.545776,,110.548469,110.578927,Madera,Repique,9,,9.5,9.5,0.224468,,0.025986,0.585008
311,4,57:11:00,11,110.655658,110.685059,,,Madera,Repique,9,4.5,,,0.242311,0.408866,,
311,4,57:12:00,12,110.77905,,,110.775459,Madera,Repique,9,,,9,0.13258,,,0.440994
311,4,57:13:00,13,110.918355,110.956258,110.916681,110.91947,Madera,Repique,8.5,4,8.5,9,0.557472,0.293959,0.05188,0.604934
311,4,57:14:00,14,111.029081,,,111.029957,Madera,Repique,9,,,9.5,0.126307,,,0.094905
311,4,57:15:00,15,111.130721,,,111.134382,Madera,Repique,9,,,9,0.127297,,,0.002894
311,4,57:16:00,16,111.257958,,111.250157,111.231466,Madera,Repique,9,,9,9.5,0.081933,,0.059676,0.010377
311,4,58:01:00,1,111.36271,111.404625,111.38555,111.390848,Madera,Repique,9,3.5,8.5,9.5,0.620987,0.61624,0.057248,0.381446
311,4,58:02:00,2,111.496601,,,111.516712,Madera,Repique,9,,,9.5,0.078103,,,0.899146
311,4,58:03:00,3,111.590204,,,,Madera,Repique,9,,,,0.139898,,,
311,4,58:04:00,4,111.717282,111.72538,111.709921,111.706011,Madera,Repique,9,3.5,9,9,0.070018,0.370586,0.065878,0.389349
311,4,58:05:00,5,111.841507,,,111.856827,Madera,Repique,9,,,9,0.643912,,,0.027302
311,4,58:06:00,6,111.961789,111.970402,111.963873,111.962374,Madera,Repique,9,3.5,8.5,10,0.106476,0.148327,0.008085,0.009304
311,4,58:07:00,7,112.065193,,,,Madera,Repique,9,,,,0.091755,,,
311,4,58:08:00,8,112.201319,,112.189828,112.154773,Madera,Repique,8.5,,8.5,9.5,0.090665,,0.027904,0.015379
311,4,58:09:00,9,112.312397,112.334914,112.327955,112.3101,Madera,Repique,8.5,3.5,8,10,0.611582,0.534614,0.057751,0.420247
311,4,58:10:00,10,112.430479,,,112.430713,Madera,Repique,9,,,10,0.096531,,,0.747804
311,4,58:11:00,11,112.53211,112.545319,,,Madera,Repique,9,3.5,,,0.068615,0.401326,,
311,4,58:12:00,12,112.662306,,112.643613,112.626143,Madera,Repique,8.5,,8.5,9.5,0.057681,,0.060106,0.534467
311,4,58:13:00,13,112.768066,112.8178,112.781373,112.776201,Madera,Repique,9,3.5,8.5,9.5,0.805066,0.384422,0.078809,0.627957
311,4,58:14:00,14,112.909769,,,112.888107,Madera,Repique,9,,,10,0.103624,,,0.043305
311,4,58:15:00,15,112.997614,,,,Madera,Repique,9,,,,0.126766,,,
311,4,58:16:00,16,113.121953,,113.091286,113.083841,Madera,Repique,9,,8.5,10,0.082108,,0.083962,0.011645
311,4,59:01:00,1,113.251926,113.262273,113.237768,113.242707,Madera,Repique,9,3.5,8.5,9.5,0.62511,0.623375,0.062073,0.300216
311,4,59:02:00,2,113.372071,,,113.368047,Madera,Repique,8.5,,,9.5,0.083109,,,0.003444
311,4,59:03:00,3,113.4632,,,,Madera,Repique,9,,,,0.225586,,,
311,4,59:04:00,4,113.580515,113.584412,113.578376,113.552729,Madera,Repique,9,3.5,8.5,9.5,0.128014,0.348348,0.009994,0.342731
311,4,59:05:00,5,113.718489,,,113.706638,Madera,Repique,8.5,,,9.5,0.565474,,,0.021544
311,4,59:06:00,6,113.826068,113.826287,,113.813553,Madera,Repique,9,3.5,,10.5,0.129998,0.159399,,0.00531
311,4,59:07:00,7,113.9293,,113.936984,,Madera,Repique,9,,9,,0.202545,,0.011819,
311,4,59:08:00,8,114.042872,,,114.014866,Madera,Repique,9,,,10,0.097474,,,0.021069
311,4,59:09:00,9,114.175608,114.180487,,114.168209,Madera,Repique,9,3.5,,10,0.568486,0.5214,,0.370827
311,4,59:10:00,10,114.287014,,114.28494,114.299566,Madera,Repique,9,,9,10,0.097619,,0.00943,0.00347
311,4,59:11:00,11,114.377472,114.39633,,,Madera,Repique,9,3.5,,,0.199006,0.30157,,
311,4,59:12:00,12,114.489343,,,114.496609,Madera,Repique,9,,,10.5,0.191483,,,0.311319
311,4,59:13:00,13,114.624241,114.662618,114.642457,114.639031,Madera,Repique,9,3.5,9,10.5,0.601215,0.109479,0.054693,0.00261
311,4,59:14:00,14,114.748524,,,,Madera,Repique,9,,,,0.12789,,,
311,4,59:15:00,15,114.848817,114.869528,,,Madera,Repique,9,3.5,,,0.125867,0.114953,,
311,4,59:16:00,16,114.948244,,114.949412,114.965376,Madera,Repique,9,,9,11,0.134682,,0.044104,0.004238
311,4,60:01:00,1,115.067535,115.133733,115.087168,115.111961,Madera,Repique,9,4,9,11,0.92699,0.553679,0.091131,0.013757
311,4,60:02:00,2,115.209056,,,,Madera,Repique,9,,,,0.144675,,,
311,4,60:03:00,3,115.302544,115.326704,,,Madera,Repique,9,4,,,0.162005,0.226788,,
311,4,60:04:00,4,115.416899,115.449076,115.412674,,Madera,Repique,9,4.5,9,,0.108096,0.629451,0.008423,
311,4,60:05:00,5,115.539379,,,,Madera,Repique,9,,,,0.507868,,,
311,4,60:06:00,6,115.665925,115.683219,,,Madera,Repique,9,4.5,,,0.103146,0.248372,,
311,4,60:07:00,7,115.759218,,115.778475,,Madera,Repique,9,,9,,0.131591,,0.011615,
311,4,60:08:00,8,115.88594,115.891717,,,Madera,Repique,9,4.5,,,0.131539,0.252143,,
311,4,60:09:00,9,116.017361,116.046676,,,Madera,Repique,9,5,,,0.567451,0.602746,,
311,4,60:10:00,10,116.130925,116.157687,116.133756,116.152271,Madera,Repique,9,5.5,9,10,0.155451,0.435837,0.015918,0.30254
311,4,60:11:00,11,116.231648,,,116.269275,Madera,Repique,9,,,10,0.12522,,,0.005295
311,4,60:12:00,12,116.334684,,,,Madera,Repique,9,,,,0.175757,,,
311,4,60:13:00,13,116.479734,116.510897,116.482445,116.499198,Madera,Repique,9,5,9,9.5,0.53764,0.561489,0.005187,0.238903
311,4,60:14:00,14,116.600303,,,116.621612,Madera,Repique,9,,,10,0.121776,,,0.356412
311,4,60:15:00,15,116.702747,116.719969,,,Madera,Repique,9,5,,,0.199809,0.152971,,
311,4,60:16:00,16,116.80624,,116.805651,116.819105,Madera,Repique,9,,9.5,10,0.181213,,0.199494,0.218494
311,4,61:01:00,1,116.94476,116.990803,116.957807,116.974428,Repique,Madera,9,5,9.5,9,0.430071,0.575274,0.776291,0.006994
311,4,61:02:00,2,117.074682,,117.106524,,Repique,Madera,8.5,,9.5,,0.108201,,0.746713,
311,4,61:03:00,3,117.187078,,,,Repique,Madera,9,,,,0.195501,,,
311,4,61:04:00,4,117.289546,117.302323,117.283813,,Repique,Madera,9,5,9.5,,0.094715,0.330024,0.017231,
311,4,61:05:00,5,117.428148,,117.436187,,Repique,Madera,8.5,,9.5,,0.494938,,0.015414,
311,4,61:06:00,6,117.536856,117.557513,,,Repique,Madera,9,4.5,,,0.096723,0.185292,,
311,4,61:07:00,7,117.645946,,,117.653708,Repique,Madera,9,,,9.5,0.142553,,,0.003242
311,4,61:08:00,8,117.764061,,117.732727,,Repique,Madera,8.5,,10,,0.067026,,0.186378,
311,4,61:09:00,9,117.898847,117.916016,117.88124,,Repique,Madera,8.5,4,10.5,,0.590039,0.534956,0.473124,
311,4,61:10:00,10,118.011283,,118.029757,,Repique,Madera,9,,10,,0.117695,,0.351568,
311,4,61:11:00,11,118.108233,118.13284,,118.108387,Repique,Madera,9,4,,11.5,0.117899,0.395071,,0.004208
311,4,61:12:00,12,118.219368,,118.21627,,Repique,Madera,9,,10,,0.100142,,0.280375,
311,4,61:13:00,13,118.366324,118.403126,118.379914,118.369645,Repique,Madera,8.5,4,9.5,11.5,0.415774,0.273421,0.023658,0.008183
311,4,61:14:00,14,118.479532,,,,Repique,Madera,9,,,,0.111484,,,
311,4,61:15:00,15,118.580051,,,,Repique,Madera,9,,,,0.197833,,,
311,4,61:16:00,16,118.698066,,118.669221,,Repique,Madera,9,,9.5,,0.109082,,0.145865,
311,4,62:01:00,1,118.839279,118.866954,118.814394,118.837382,Repique,Madera,8.5,3.5,9.5,11,0.475687,0.547631,0.009604,0.007707
311,4,62:02:00,2,118.961095,,118.96486,,Repique,Madera,8.5,,9.5,,0.076068,,0.284398,
311,4,62:03:00,3,119.05732,,,,Repique,Madera,9,,,,0.093218,,,
311,4,62:04:00,4,119.177284,119.183888,119.149155,119.184398,Repique,Madera,9,3.5,9.5,11.5,0.101824,0.353744,0.48564,0.003717
311,4,62:05:00,5,119.30285,,119.314049,,Repique,Madera,8.5,,9.5,,0.479232,,0.011054,
311,4,62:06:00,6,119.417072,119.431288,,119.411823,Repique,Madera,9,3.5,,10.5,0.111161,0.14719,,0.002387
311,4,62:07:00,7,119.52263,,119.523526,,Repique,Madera,9,,9.5,,0.153591,,0.385106,
311,4,62:08:00,8,119.639228,,119.644769,119.612799,Repique,Madera,9,,9.5,10.5,0.096275,,0.345997,0.003602
311,4,62:09:00,9,119.769843,119.787059,119.787245,119.760998,Repique,Madera,8.5,3.5,8.5,10.5,0.411982,0.523973,0.22383,0.003288
311,4,62:10:00,10,119.876383,,,,Repique,Madera,9,,,,0.105036,,,
311,4,62:11:00,11,119.980757,119.999717,119.995676,119.99854,Repique,Madera,9,3.5,8.5,10.5,0.090746,0.412231,0.016219,0.005244
311,4,62:12:00,12,120.098004,,,,Repique,Madera,9,,,,0.133361,,,
311,4,62:13:00,13,120.246345,120.264291,,120.22815,Repique,Madera,8.5,3.5,,9.5,0.477508,0.350612,,0.017742
311,4,62:14:00,14,120.352599,,,120.348526,Repique,Madera,9,,,11,0.147764,,,0.006749
311,4,62:15:00,15,120.458205,,120.457204,,Repique,Madera,9,,8.5,,0.125571,,0.065319,
311,4,62:16:00,16,120.575424,,,120.572804,Repique,Madera,9,,,11,0.132586,,,0.020923
311,4,63:01:00,1,120.715026,120.730499,,120.705361,Repique,Madera,8.5,3.5,,11,0.780326,0.628434,,0.005673
311,4,63:02:00,2,120.816153,,120.806573,,Repique,Madera,9,,9,,0.156592,,0.133298,
311,4,63:03:00,3,120.921269,,,120.930683,Repique,Madera,9,,,11.5,0.085298,,,0.033004
311,4,63:04:00,4,121.037182,121.04913,121.021597,121.049392,Repique,Madera,9,3.5,8,11.5,0.045764,0.385513,0.483109,0.007675
311,4,63:05:00,5,121.170167,,121.15825,,Repique,Madera,9,,8,,0.700073,,0.011616,
311,4,63:06:00,6,121.273781,121.299336,,121.281697,Repique,Madera,9,3.5,,12.5,0.139228,0.127506,,0.002705
311,4,63:07:00,7,121.383425,,121.377904,,Repique,Madera,9,,9,,0.119838,,0.519659,
311,4,63:08:00,8,121.502647,,121.495413,121.499872,Repique,Madera,9,,9,12.5,0.052115,,0.056035,0.020971
311,4,63:09:00,9,121.6267,121.654766,,121.644098,Repique,Madera,9,3.5,,12,0.581839,0.587172,,0.008847
311,4,63:10:00,10,121.736758,,121.73481,,Repique,Madera,9,,9,,0.123019,,0.382004,
311,4,63:11:00,11,121.839356,121.861549,121.851389,121.860591,Repique,Madera,9,3.5,9,11,0.095073,0.31146,0.060793,0.013634
311,4,63:12:00,12,121.960655,,,,Repique,Madera,9,,,,0.060811,,,
311,4,63:13:00,13,122.09941,122.137619,122.077798,122.093434,Repique,Madera,8.5,3.5,10,10.5,0.684744,0.317905,0.308767,0.021107
311,4,63:14:00,14,122.213962,,122.196045,,Repique,Madera,9,,10.5,,0.096215,,0.867321,
311,4,63:15:00,15,122.32094,,,,Repique,Madera,9,,,,0.077322,,,
311,4,63:16:00,16,122.441412,,122.423059,122.432647,Repique,Madera,9,,10,11,0.110787,,0.058493,0.008499
311,4,64:01:00,1,122.562764,122.59024,,122.556917,Repique,Madera,9,3.5,,10.5,0.661923,0.68425,,0.007357
311,4,64:02:00,2,122.672387,,,,Repique,Madera,9,,,,0.072592,,,
311,4,64:03:00,3,122.768469,,,,Repique,Madera,9,,,,0.086781,,,
311,4,64:04:00,4,122.896024,122.913012,,122.913023,Repique,Madera,9,3.5,,10.5,0.020508,0.33298,,0.004398
311,4,64:05:00,5,123.01018,,,,Repique,Madera,9,,,,0.49901,,,
311,4,64:06:00,6,123.140308,123.145378,123.149668,123.150412,Repique,Madera,9,3.5,8.5,10.5,0.058851,0.12564,0.416094,0.008271
311,4,64:07:00,7,123.235951,,123.260153,,Repique,Madera,9,,7.5,,0.117808,,0.937123,
311,4,64:08:00,8,123.365694,,123.386099,123.395152,Repique,Madera,9,,7.5,10,0.074053,,0.370317,0.01818
311,4,64:09:00,9,123.509769,123.507014,,123.507968,Repique,Madera,8.5,3.5,,10,0.538402,0.522971,,0.013057
311,4,64:10:00,10,123.614383,,123.62181,,Repique,Madera,9,,7.5,,0.122559,,0.019115,
311,4,64:11:00,11,123.72166,123.728336,,123.728065,Repique,Madera,9,3.5,,10.5,0.210856,0.359081,,0.003849
311,4,64:12:00,12,123.84162,,,,Repique,Madera,8.5,,,,0.168661,,,
311,4,64:13:00,13,123.967781,123.987659,123.975915,123.990911,Repique,Madera,8.5,3.5,6,10.5,0.543823,0.919875,0.285312,0.003089
311,4,64:14:00,14,124.095689,,124.093006,124.102567,Repique,Madera,9,,6,11,0.075198,,0.71406,0.013831
311,4,64:15:00,15,124.19071,,,,Repique,Madera,9,,,,0.140895,,,
311,4,64:16:00,16,124.303643,,124.305159,124.315135,Repique,Madera,9,,6,10,0.107968,,0.811558,0.010943
311,4,65:01:00,1,124.423701,,,124.4314,Repique,Madera,9,,,10,0.580497,,,0.019768
311,4,65:02:00,2,124.55153,124.596572,124.547024,,Repique,Madera,9,3,6,,0.072713,0.051915,0.021097,
311,4,65:03:00,3,124.658866,,,,Repique,Madera,9,,,,0.141005,,,
311,4,65:04:00,4,124.776788,,124.787858,124.785627,Repique,Madera,8.5,,5.5,10.5,0.059203,,0.04418,0.002055
311,4,65:05:00,5,124.899646,124.918581,,,Repique,Madera,8.5,3.5,,,0.525015,0.685009,,
311,4,65:06:00,6,125.014154,125.044744,,125.044017,Repique,Madera,8.5,4,,11.5,0.067499,0.373846,,0.004005
311,4,65:07:00,7,125.109655,,125.123626,,Repique,Madera,9,,6,,0.188707,,0.233981,
311,4,65:08:00,8,125.233029,125.232517,,125.232001,Repique,Madera,9,4,,12,0.046456,0.522278,,0.002336
311,4,65:09:00,9,125.364507,125.390457,,125.389152,Repique,Madera,9,4.5,,12,0.408769,0.416845,,0.00234
311,4,65:10:00,10,125.481544,125.523763,125.476093,,Repique,Madera,9,4.5,6,,0.035354,0.243425,0.017915,
311,4,65:11:00,11,125.581746,,,125.60365,Repique,Madera,9,,,12.5,0.160915,,,0.002206
311,4,65:12:00,12,125.698515,125.722354,,,Repique,Madera,9,5,,,0.141592,0.436782,,
311,4,65:13:00,13,125.822441,125.865767,125.843945,125.861889,Repique,Madera,9,5,6.5,13,0.456574,0.659797,0.191174,0.006555
311,4,65:14:00,14,125.947986,,,,Repique,Madera,9,,,,0.084247,,,
311,4,65:15:00,15,126.053145,126.055904,,,Repique,Madera,9,5,,,0.190275,0.165569,,
311,4,65:16:00,16,126.170716,,,,Repique,Madera,9,,,,0.14727,,,
311,4,66:01:00,1,126.296628,126.333128,,,Repique,Repique,9,5.5,,,0.4962,0.596226,,
311,4,66:02:00,2,126.423529,,126.422188,126.414033,Repique,Repique,9,,8,14,0.101826,,0.381588,0.188728
311,4,66:03:00,3,126.524114,,126.524367,,Repique,Repique,9,,8.5,,0.22269,,0.345971,
311,4,66:04:00,4,126.633564,126.655146,126.620884,,Repique,Repique,9,5.5,8.5,,0.066867,0.391957,0.472622,
311,4,66:05:00,5,126.77553,,126.764497,,Repique,Repique,9,,9,,0.49076,,0.011378,
311,4,66:06:00,6,126.882181,126.927081,126.884158,,Repique,Repique,9,5,9.5,,0.098275,0.136967,0.616421,
311,4,66:07:00,7,126.993165,,,,Repique,Repique,9,,,,0.169274,,,
311,4,66:08:00,8,127.108578,,127.078659,,Repique,Repique,9,,9.5,,0.099843,,0.471126,
311,4,66:09:00,9,127.245046,127.266203,,,Repique,Repique,8.5,4.5,,,0.530896,0.57244,,
311,4,66:10:00,10,127.346035,,127.351496,,Repique,Repique,9,,9,,0.135305,,0.013371,
311,4,66:11:00,11,127.449354,127.479402,,127.438059,Repique,Repique,9,4.5,,13.5,0.296756,0.484848,,0.018969
