Take,Piece,N,Label SD,SD,J1,J2,D1,D2,J1 Dens,J2 Dens,D1 Dens,D2 Dens,Jembe 1,Jembe 2,Dundun 1,Dundun 2
Maraka_1,Maraka,3,107|11,11,,,,,4,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,107|12,12,166.876,166.9,166.88,,4,5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,108|1,1,167.001,167.038,167.019,,4,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,108|2,2,167.135,,,,4.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,108|3,3,167.235,167.262,167.24,,5,5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,108|4,4,167.354,167.372,,,5.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,108|5,5,167.489,,167.507,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,108|6,6,167.605,167.599,,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,108|7,7,167.725,167.717,,,6,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,108|8,8,167.847,,167.844,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,108|9,9,167.95,167.947,,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,108|10,10,168.08,168.072,168.067,,6.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,108|11,11,,,,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,108|12,12,168.298,168.3,168.289,,6.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,109|1,1,168.429,168.439,168.425,,6.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,109|2,2,,,,,6.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,109|3,3,,168.681,168.657,,6.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,109|4,4,,168.798,,,6.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,109|5,5,168.929,,168.921,,6.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,109|6,6,169.035,169.023,,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,109|7,7,169.157,169.166,,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,109|8,8,,,169.267,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,109|9,9,,169.393,,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,109|10,10,,169.517,169.497,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,109|11,11,169.65,,,,4.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,109|12,12,169.75,169.742,169.72,,4.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,110|1,1,169.878,169.875,169.862,,4.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,110|2,2,,,,,4.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,110|3,3,,170.098,170.098,,4,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,110|4,4,170.251,170.229,,,4,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,110|5,5,170.356,,170.354,,4,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,110|6,6,170.46,170.466,,,4,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,110|7,7,170.585,170.591,,,4.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,110|8,8,170.7,,170.703,,5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,110|9,9,170.806,170.812,,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,110|10,10,170.925,170.945,170.929,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,110|11,11,,,,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,110|12,12,,171.16,171.152,,5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,111|1,1,171.266,171.294,171.288,,5.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,111|2,2,171.429,,,,6,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,111|3,3,171.531,171.517,171.514,,6.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,111|4,4,171.634,171.64,,,7.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,111|5,5,171.776,,171.778,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,111|6,6,,171.871,,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,111|7,7,171.982,172.006,,,7,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,111|8,8,172.133,,172.115,,7,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,111|9,9,,172.22,,,7.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,111|10,10,172.347,172.349,172.341,,7.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,111|11,11,,,,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,111|12,12,172.57,172.577,172.566,,6.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,112|1,1,172.705,172.718,172.71,,6.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,112|2,2,,,,,6,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,112|3,3,,172.937,172.936,,5.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,112|4,4,173.077,173.068,,,6,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,112|5,5,173.202,,173.208,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,112|6,6,,173.301,,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,112|7,7,173.432,173.429,,,5.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,112|8,8,173.572,,173.554,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,112|9,9,,173.653,,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,112|10,10,,173.792,173.784,,4.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,112|11,11,,,,,4.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,112|12,12,,174.004,174.007,,4,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,113|1,1,174.138,174.152,174.14,,4,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,113|2,2,174.26,,,,4.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,113|3,3,174.368,174.379,174.377,,4.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,113|4,4,174.494,174.505,,,5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,113|5,5,174.614,,174.635,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,113|6,6,174.71,174.717,,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,113|7,7,174.84,174.856,,,5.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,113|8,8,174.961,,174.974,,6,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,113|9,9,175.062,175.074,,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,113|10,10,175.185,175.199,175.182,,6.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,113|11,11,175.308,,,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,113|12,12,175.415,175.406,175.398,,7,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,114|1,1,175.53,175.543,175.535,,7,5.5,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,114|2,2,175.658,,,,6.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,114|3,3,175.764,175.758,175.744,,7.5,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,114|4,4,175.884,175.885,,,8,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,114|5,5,176.003,,175.992,,8.5,5.5,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,114|6,6,176.11,176.098,,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,114|7,7,176.221,176.239,,,9,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,114|8,8,176.345,,176.333,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,114|9,9,176.447,176.451,,,9,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,114|10,10,176.566,176.571,176.555,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,114|11,11,176.678,,,,8.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,114|12,12,176.792,176.784,176.768,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,115|1,1,176.91,176.914,176.908,,9,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,115|2,2,177.029,,,,8.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,115|3,3,177.136,177.126,177.112,,9,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,115|4,4,177.258,177.254,,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,115|5,5,177.369,,177.366,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,115|6,6,177.476,177.46,,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,115|7,7,177.594,177.604,,,9,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,115|8,8,177.711,,177.708,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,115|9,9,177.819,177.819,,,9,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,115|10,10,177.935,177.938,177.924,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,115|11,11,178.044,,,,9,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,115|12,12,178.15,178.148,178.142,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,116|1,1,178.263,178.283,178.273,,9,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,116|2,2,178.399,,,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,116|3,3,178.494,178.494,178.474,,9,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,116|4,4,178.615,178.619,,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,116|5,5,178.723,,178.72,,9,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,116|6,6,178.832,178.828,,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,116|7,7,178.95,178.955,,,9,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,116|8,8,179.069,,179.062,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,116|9,9,179.176,179.172,,,9,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,116|10,10,179.289,179.288,179.276,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,116|11,11,179.404,,,,8.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,116|12,12,179.514,179.499,179.484,,8.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,117|1,1,179.632,179.641,179.618,,8.5,5.5,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,117|2,2,179.747,,,,8.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,117|3,3,179.846,179.846,179.828,,8.5,5.5,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,117|4,4,179.968,179.968,,,8.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,117|5,5,180.072,,180.076,,8.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,117|6,6,180.179,180.179,,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,117|7,7,180.293,180.307,,,9,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,117|8,8,180.414,,180.42,,8.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,117|9,9,180.518,180.514,,,9,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,117|10,10,180.634,180.634,180.622,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,117|11,11,180.748,,,,9,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,117|12,12,180.854,180.842,180.839,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,118|1,1,180.975,180.974,180.976,,9,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,118|2,2,181.088,,,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,118|3,3,181.197,181.189,181.182,,9,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,118|4,4,181.306,181.313,,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,118|5,5,181.419,,181.408,,9,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,118|6,6,181.532,181.508,,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,118|7,7,181.641,181.65,,,9,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,118|8,8,181.752,,181.757,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,118|9,9,181.862,181.849,,,9,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,118|10,10,181.973,181.979,181.97,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,118|11,11,182.086,,,,9,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,118|12,12,182.196,182.179,182.177,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,119|1,1,182.31,182.312,182.305,,9,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,119|2,2,182.421,,,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,119|3,3,182.528,182.523,182.516,,9,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,119|4,4,182.648,182.644,,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,119|5,5,182.755,,182.741,,9,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,119|6,6,182.865,182.847,,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,119|7,7,182.972,182.978,,,9,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,119|8,8,183.083,,183.086,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,119|9,9,183.188,183.193,,,9,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,119|10,10,183.304,183.307,183.293,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,119|11,11,183.412,,,,9,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,119|12,12,183.525,183.513,183.505,,9.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,120|1,1,183.632,183.648,183.637,,9.5,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,120|2,2,183.756,,,,9,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,120|3,3,183.85,183.848,183.841,,9.5,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,120|4,4,183.96,183.965,,,9.5,6.5,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,120|5,5,184.076,,184.063,,9.5,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,120|6,6,184.183,184.178,,,9.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,120|7,7,184.296,184.297,,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,120|8,8,184.415,,184.388,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,120|9,9,184.509,184.505,,,9.5,6.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,120|10,10,184.622,184.621,184.603,,9.5,6.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,120|11,11,184.73,,,,9.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,120|12,12,184.827,184.822,184.819,,9.5,6.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,121|1,1,184.948,184.958,184.954,,9.5,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,121|2,2,185.062,,,,9.5,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,121|3,3,185.165,185.158,185.158,,9.5,6.5,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,121|4,4,185.277,185.272,,,9.5,6.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,121|5,5,185.387,,185.388,,9.5,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,121|6,6,185.49,185.482,,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,121|7,7,185.6,185.6,,,9,6.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,121|8,8,185.713,,185.72,,9.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,121|9,9,185.802,185.807,,,9,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,121|10,10,185.916,185.926,185.926,,9,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,121|11,11,,,,,8.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,121|12,12,,186.127,186.135,,8,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,122|1,1,186.329,,,,8,6,5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,122|2,2,186.399,,,,8.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,122|3,3,186.495,186.482,,,8.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,122|4,4,186.595,186.602,,,8.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,122|5,5,186.745,,,,8.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,122|6,6,,186.842,186.828,,8,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,122|7,7,186.938,186.95,,,8,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,122|8,8,187.077,,187.074,,8,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,122|9,9,,187.157,,,7.5,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,122|10,10,187.288,187.289,,,7.5,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,122|11,11,,,,,7,6,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,122|12,12,,,,,6.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,123|1,1,187.657,187.662,187.645,,6,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
