"Piece","Label.SD","SD","Clave_.","Section","Clave","Bass","Guitar","Tres","Bongo","Bell","Cajon","Conga","Trumpet","Cl_Dens","Bs_Dens","Gt_Dens","Tr_Dens","Bn_Dens","Bl_Dens","Cj_Dens","Cn_Dens","Tm_Dens","CycleTime","Cycle","Isochronous.SD.Time"
"Song_2","60:1",1,"1","Montuno",212.480523,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,212.4795,60,212.4795
"Song_2","60:2",2,"N","Montuno",NA,NA,212.708479,212.670241,NA,NA,NA,NA,NA,NA,NA,3,3.5,NA,NA,NA,NA,NA,NA,60,212.69878125
"Song_2","60:3",3,"N","Montuno",NA,NA,212.917449,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,60,212.9180625
"Song_2","60:4",4,"2","Montuno",213.136964,213.132088,213.148081,NA,NA,NA,NA,NA,NA,2,1.5,4,NA,NA,NA,NA,NA,NA,NA,60,213.13734375
"Song_2","60:5",5,"N","Montuno",NA,213.332213,213.373362,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,60,213.356625
"Song_2","60:6",6,"N","Montuno",NA,NA,213.592453,213.566317,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,60,213.57590625
"Song_2","60:7",7,"3","Montuno",213.789822,213.785363,213.778695,NA,NA,NA,NA,NA,NA,1.5,2,4,NA,NA,NA,NA,NA,NA,NA,60,213.7951875
"Song_2","60:8",8,"N","Montuno",NA,NA,214.038496,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,60,214.01446875
"Song_2","60:9",9,"N","Montuno",NA,NA,214.229604,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,60,214.23375
"Song_2","60:10",10,"N","Montuno",NA,NA,214.437562,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,60,214.45303125
"Song_2","60:11",11,"4","Montuno",214.674469,NA,214.676729,NA,NA,NA,NA,NA,NA,1.5,NA,5,NA,NA,NA,NA,NA,NA,NA,60,214.6723125
"Song_2","60:12",12,"N","Montuno",NA,NA,214.924426,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,60,214.89159375
"Song_2","60:13",13,"5","Montuno",215.125934,215.097412,215.119476,NA,NA,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,NA,NA,NA,60,215.110875
"Song_2","60:14",14,"N","Montuno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,215.33015625
"Song_2","60:15",15,"N","Montuno",NA,215.510628,215.543779,NA,NA,NA,NA,NA,NA,NA,1.5,4.5,NA,NA,NA,NA,NA,NA,NA,60,215.5494375
"Song_2","60:16",16,"N","Montuno",NA,NA,215.787527,215.754137,NA,NA,NA,NA,NA,NA,NA,4,1.5,NA,NA,NA,NA,NA,NA,60,215.76871875
"Song_2","61:1",1,"1","Montuno",215.990939,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,215.988,61,215.988
"Song_2","61:2",2,"N","Montuno",NA,NA,216.207678,216.176956,NA,NA,NA,NA,NA,NA,NA,4,1.5,NA,NA,NA,NA,NA,NA,61,216.20475
"Song_2","61:3",3,"N","Montuno",NA,NA,216.454051,NA,216.400201,NA,NA,NA,NA,NA,NA,3.5,NA,3,NA,NA,NA,NA,NA,61,216.4215
"Song_2","61:4",4,"2","Montuno",216.639554,216.642688,216.661602,NA,216.621583,NA,NA,NA,NA,2,1.5,4,NA,3,NA,NA,NA,NA,NA,61,216.63825
"Song_2","61:5",5,"N","Montuno",NA,216.853023,216.900792,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,61,216.855
"Song_2","61:6",6,"N","Montuno",NA,NA,217.076731,NA,217.040388,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,61,217.07175
"Song_2","61:7",7,"3","Montuno",217.275628,217.294184,217.2924,NA,217.26994,NA,NA,NA,NA,1.5,2,4,NA,3,NA,NA,NA,NA,NA,61,217.2885
"Song_2","61:8",8,"N","Montuno",NA,NA,217.484543,217.475489,217.502225,NA,NA,NA,NA,NA,NA,4.5,2.5,3,NA,NA,NA,NA,NA,61,217.50525
"Song_2","61:9",9,"N","Montuno",NA,NA,217.728506,NA,217.717765,NA,NA,NA,NA,NA,NA,4.5,NA,3.5,NA,NA,NA,NA,NA,61,217.722
"Song_2","61:10",10,"N","Montuno",NA,NA,217.927196,217.918404,217.92618,NA,NA,NA,NA,NA,NA,4.5,2.5,3.5,NA,NA,NA,NA,NA,61,217.93875
"Song_2","61:11",11,"4","Montuno",218.153494,NA,218.156105,NA,218.140733,NA,NA,NA,NA,1.5,NA,5,NA,4,NA,NA,NA,NA,NA,61,218.1555
"Song_2","61:12",12,"N","Montuno",NA,NA,218.40609,NA,218.366998,NA,NA,NA,NA,NA,NA,5,NA,4.5,NA,NA,NA,NA,NA,61,218.37225
"Song_2","61:13",13,"5","Montuno",218.605254,218.566275,218.587276,218.561652,218.579979,NA,NA,NA,NA,2,2.5,5,2.5,4.5,NA,NA,NA,NA,NA,61,218.589
"Song_2","61:14",14,"N","Montuno",NA,NA,NA,NA,218.809201,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,61,218.80575
"Song_2","61:15",15,"N","Montuno",NA,219.008808,219.029266,219.021894,219.001657,NA,NA,NA,NA,NA,2,4.5,3,5,NA,NA,NA,NA,NA,61,219.0225
"Song_2","61:16",16,"N","Montuno",NA,NA,219.254429,219.214946,219.242381,NA,NA,NA,NA,NA,NA,4.5,3.5,5,NA,NA,NA,NA,NA,61,219.23925
"Song_2","62:1",1,"1","Montuno",219.459853,NA,NA,219.445541,NA,NA,NA,NA,NA,1.5,NA,NA,3.5,NA,NA,NA,NA,NA,219.456,62,219.456
"Song_2","62:2",2,"N","Montuno",NA,NA,219.702294,219.654531,219.678521,NA,NA,NA,NA,NA,NA,4,3.5,4.5,NA,NA,NA,NA,NA,62,219.6745
"Song_2","62:3",3,"N","Montuno",NA,NA,219.921529,NA,219.89251,NA,NA,NA,NA,NA,NA,4,NA,4.5,NA,NA,NA,NA,NA,62,219.893
"Song_2","62:4",4,"2","Montuno",220.114026,NA,220.172902,NA,220.114774,NA,NA,NA,NA,2,NA,3.5,NA,4.5,NA,NA,NA,NA,NA,62,220.1115
"Song_2","62:5",5,"N","Montuno",NA,220.304314,NA,220.328409,220.321772,NA,NA,NA,NA,NA,1.5,NA,4,4.5,NA,NA,NA,NA,NA,62,220.33
"Song_2","62:6",6,"N","Montuno",NA,NA,220.546097,NA,220.544201,NA,NA,NA,NA,NA,NA,3.5,NA,4.5,NA,NA,NA,NA,NA,62,220.5485
"Song_2","62:7",7,"3","Montuno",220.767126,220.741291,220.762784,NA,220.760091,NA,NA,NA,NA,1.5,1.5,3.5,NA,4.5,NA,NA,NA,NA,NA,62,220.767
"Song_2","62:8",8,"N","Montuno",NA,NA,220.982311,220.976293,220.983568,NA,NA,NA,NA,NA,NA,4,4,4.5,NA,NA,NA,NA,NA,62,220.9855
"Song_2","62:9",9,"N","Montuno",NA,NA,NA,221.224409,221.206503,NA,NA,NA,NA,NA,NA,NA,3.5,4.5,NA,NA,NA,NA,NA,62,221.204
"Song_2","62:10",10,"N","Montuno",NA,NA,NA,221.40545,221.415594,NA,NA,NA,NA,NA,NA,NA,4,4.5,NA,NA,NA,NA,NA,62,221.4225
"Song_2","62:11",11,"4","Montuno",221.651056,NA,221.681374,NA,221.628044,NA,NA,NA,NA,1.5,NA,3.5,NA,5,NA,NA,NA,NA,NA,62,221.641
"Song_2","62:12",12,"N","Montuno",NA,NA,NA,221.836216,221.855394,NA,NA,NA,NA,NA,NA,NA,4,5,NA,NA,NA,NA,NA,62,221.8595
"Song_2","62:13",13,"5","Montuno",222.084444,222.06132,222.077945,NA,222.069868,NA,NA,NA,NA,2,1.5,3,NA,5,NA,NA,NA,NA,NA,62,222.078
"Song_2","62:14",14,"N","Montuno",NA,NA,222.315718,222.29306,222.289592,NA,NA,NA,NA,NA,NA,3,4.5,5,NA,NA,NA,NA,NA,62,222.2965
"Song_2","62:15",15,"N","Montuno",NA,222.485409,222.495422,222.499766,222.491319,NA,NA,NA,NA,NA,1.5,3.5,4.5,5,NA,NA,NA,NA,NA,62,222.515
"Song_2","62:16",16,"N","Montuno",NA,NA,222.73195,222.715363,222.733227,NA,NA,NA,NA,NA,NA,3.5,4.5,5,NA,NA,NA,NA,NA,62,222.7335
"Song_2","63:1",1,"1","Montuno",222.954539,NA,NA,222.950477,222.957199,NA,NA,NA,NA,1.5,NA,NA,5,5,NA,NA,NA,NA,222.952,63,222.952
"Song_2","63:2",2,"N","Montuno",NA,NA,223.149938,NA,223.150952,NA,NA,NA,NA,NA,NA,3,NA,5,NA,NA,NA,NA,NA,63,223.16990625
"Song_2","63:3",3,"N","Montuno",NA,NA,223.403962,NA,223.380093,NA,NA,NA,NA,NA,NA,3.5,NA,5,NA,NA,NA,NA,NA,63,223.3878125
"Song_2","63:4",4,"2","Montuno",223.607994,NA,223.665002,NA,223.617648,NA,NA,NA,NA,2,NA,4,NA,5,NA,NA,NA,NA,NA,63,223.60571875
"Song_2","63:5",5,"N","Montuno",NA,223.818602,NA,223.804662,NA,NA,NA,NA,NA,NA,1.5,NA,4.5,NA,NA,NA,NA,NA,NA,63,223.823625
"Song_2","63:6",6,"N","Montuno",NA,NA,NA,NA,224.05384,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,63,224.04153125
"Song_2","63:7",7,"3","Montuno",224.268341,224.255322,224.264545,NA,NA,NA,NA,NA,NA,1.5,1.5,3.5,NA,NA,NA,NA,NA,NA,NA,63,224.2594375
"Song_2","63:8",8,"N","Montuno",NA,NA,224.461848,NA,224.491535,NA,NA,NA,NA,NA,NA,3.5,NA,3.5,NA,NA,NA,NA,NA,63,224.47734375
"Song_2","63:9",9,"N","Montuno",NA,NA,224.719979,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,63,224.69525
"Song_2","63:10",10,"N","Montuno",NA,NA,224.982032,NA,224.903893,NA,NA,NA,NA,NA,NA,3.5,NA,3.5,NA,NA,NA,NA,NA,63,224.91315625
"Song_2","63:11",11,"4","Montuno",225.124341,NA,NA,NA,225.134617,NA,NA,NA,NA,1.5,NA,NA,NA,3.5,NA,NA,NA,NA,NA,63,225.1310625
"Song_2","63:12",12,"N","Montuno",NA,NA,NA,NA,225.346725,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,63,225.34896875
"Song_2","63:13",13,"5","Montuno",225.568709,225.54354,225.592725,NA,225.561104,NA,NA,NA,NA,2,1.5,3,NA,3.5,NA,NA,NA,NA,NA,63,225.566875
"Song_2","63:14",14,"N","Montuno",NA,NA,NA,225.77899,225.778241,NA,NA,NA,NA,NA,NA,NA,3,3.5,NA,NA,NA,NA,NA,63,225.78478125
"Song_2","63:15",15,"N","Montuno",NA,225.975156,226.024276,225.989252,225.986278,NA,NA,NA,NA,NA,1.5,3,3,4,NA,NA,NA,NA,NA,63,226.0026875
"Song_2","63:16",16,"N","Montuno",NA,NA,226.259442,226.194058,226.225378,NA,NA,NA,NA,NA,NA,3.5,3,4,NA,NA,NA,NA,NA,63,226.22059375
"Song_2","64:1",1,"1","Montuno",226.439662,NA,NA,NA,226.468571,NA,NA,NA,NA,1.5,NA,NA,NA,4.5,NA,NA,NA,NA,226.4385,64,226.4385
"Song_2","64:2",2,"N","Montuno",NA,NA,226.68019,NA,226.63845,NA,NA,NA,NA,NA,NA,3,NA,4.5,NA,NA,NA,NA,NA,64,226.65759375
"Song_2","64:3",3,"N","Montuno",NA,NA,226.907771,NA,226.873301,NA,NA,NA,NA,NA,NA,3,NA,5,NA,NA,NA,NA,NA,64,226.8766875
"Song_2","64:4",4,"2","Montuno",227.099028,NA,227.144017,NA,227.084316,NA,NA,NA,NA,2,NA,3,NA,5,NA,NA,NA,NA,NA,64,227.09578125
"Song_2","64:5",5,"N","Montuno",NA,227.314052,NA,227.299646,227.319517,NA,NA,NA,NA,NA,1.5,NA,3,5,NA,NA,NA,NA,NA,64,227.314875
"Song_2","64:6",6,"N","Montuno",NA,NA,227.553678,NA,227.571795,NA,NA,NA,NA,NA,NA,3.5,NA,4.5,NA,NA,NA,NA,NA,64,227.53396875
"Song_2","64:7",7,"3","Montuno",227.742647,227.747372,227.75023,NA,227.772114,NA,NA,NA,NA,1.5,1.5,3.5,NA,5.5,NA,NA,NA,NA,NA,64,227.7530625
"Song_2","64:8",8,"N","Montuno",NA,NA,227.94893,NA,227.989518,NA,NA,NA,NA,NA,NA,4,NA,5,NA,NA,NA,NA,NA,64,227.97215625
"Song_2","64:9",9,"N","Montuno",NA,NA,NA,228.178312,228.212184,NA,NA,NA,NA,NA,NA,NA,3.5,5.5,NA,NA,NA,NA,NA,64,228.19125
"Song_2","64:10",10,"N","Montuno",NA,NA,228.443074,NA,228.401874,NA,NA,NA,NA,NA,NA,3.5,NA,5.5,NA,NA,NA,NA,NA,64,228.41034375
"Song_2","64:11",11,"4","Montuno",228.62728,NA,228.679927,NA,NA,NA,NA,NA,NA,1.5,NA,4,NA,NA,NA,NA,NA,NA,NA,64,228.6294375
"Song_2","64:12",12,"N","Montuno",NA,NA,228.87625,228.827115,228.823528,NA,NA,NA,NA,NA,NA,4,3.5,5,NA,NA,NA,NA,NA,64,228.84853125
"Song_2","64:13",13,"5","Montuno",229.073988,229.040758,229.111759,NA,229.068686,NA,NA,NA,NA,2,1.5,4,NA,5,NA,NA,NA,NA,NA,64,229.067625
"Song_2","64:14",14,"N","Montuno",NA,NA,NA,NA,229.301249,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,64,229.28671875
"Song_2","64:15",15,"N","Montuno",NA,229.484284,229.520347,229.476429,NA,NA,NA,NA,NA,NA,1.5,4,3.5,NA,NA,NA,NA,NA,NA,64,229.5058125
"Song_2","64:16",16,"N","Montuno",NA,NA,229.767143,NA,229.735293,NA,NA,NA,NA,NA,NA,3.5,NA,4,NA,NA,NA,NA,NA,64,229.72490625
"Song_2","65:1",1,"1","Montuno",229.944148,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,229.944,65,229.944
"Song_2","65:2",2,"N","Montuno",NA,NA,230.187388,230.13427,230.13855,NA,NA,NA,NA,NA,NA,3.5,3.5,3.5,NA,NA,NA,NA,NA,65,230.162
"Song_2","65:3",3,"N","Montuno",NA,NA,230.405354,NA,230.364837,NA,NA,NA,NA,NA,NA,4,NA,3.5,NA,NA,NA,NA,NA,65,230.38
"Song_2","65:4",4,"2","Montuno",230.576041,NA,230.646799,230.590394,230.588302,NA,NA,NA,NA,2,NA,4,3.5,3.5,NA,NA,NA,NA,NA,65,230.598
"Song_2","65:5",5,"N","Montuno",NA,230.814602,230.849295,NA,NA,NA,NA,NA,NA,NA,1.5,4,NA,NA,NA,NA,NA,NA,NA,65,230.816
"Song_2","65:6",6,"N","Montuno",NA,NA,231.05934,NA,230.978881,NA,NA,NA,NA,NA,NA,4,NA,3.5,NA,NA,NA,NA,NA,65,231.034
"Song_2","65:7",7,"3","Montuno",231.248499,231.231896,231.252406,NA,231.251242,NA,NA,NA,NA,1.5,1.5,4,NA,4,NA,NA,NA,NA,NA,65,231.252
"Song_2","65:8",8,"N","Montuno",NA,NA,231.488518,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,65,231.47
"Song_2","65:9",9,"N","Montuno",NA,NA,NA,NA,231.67519,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,65,231.688
"Song_2","65:10",10,"N","Montuno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,231.906
"Song_2","65:11",11,"4","Montuno",232.099257,NA,232.1552,232.142059,232.122198,NA,NA,NA,NA,1.5,NA,4,2.5,5,NA,NA,NA,NA,NA,65,232.124
"Song_2","65:12",12,"N","Montuno",NA,NA,NA,232.349152,232.348691,NA,NA,NA,NA,NA,NA,NA,2.5,5,NA,NA,NA,NA,NA,65,232.342
"Song_2","65:13",13,"5","Montuno",232.567176,232.546738,232.573537,NA,232.601504,NA,NA,NA,NA,2,1.5,3.5,NA,4.5,NA,NA,NA,NA,NA,65,232.56
"Song_2","65:14",14,"N","Montuno",NA,NA,NA,232.764709,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,65,232.778
"Song_2","65:15",15,"N","Montuno",NA,232.980905,233.004853,NA,233.02711,NA,NA,NA,NA,NA,1.5,3,NA,5.5,NA,NA,NA,NA,NA,65,232.996
"Song_2","65:16",16,"N","Montuno",NA,NA,233.261379,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,65,233.214
"Song_2","66:1",1,"1","Montuno",233.434092,NA,NA,233.403104,233.459117,NA,NA,NA,NA,1.5,NA,NA,3,5.5,NA,NA,NA,NA,233.432,66,233.432
"Song_2","66:2",2,"N","Montuno",NA,NA,233.669901,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,66,233.650625
"Song_2","66:3",3,"N","Montuno",NA,NA,233.899502,NA,233.892679,NA,NA,NA,NA,NA,NA,3,NA,5,NA,NA,NA,NA,NA,66,233.86925
"Song_2","66:4",4,"2","Montuno",234.102618,NA,234.102492,234.065227,234.122941,NA,NA,NA,NA,1.5,NA,3.5,3.5,5,NA,NA,NA,NA,NA,66,234.087875
"Song_2","66:5",5,"N","Montuno",NA,234.297335,234.356254,234.293749,NA,NA,NA,NA,NA,NA,1.5,3.5,3.5,NA,NA,NA,NA,NA,NA,66,234.3065
"Song_2","66:6",6,"N","Montuno",NA,NA,NA,234.497346,234.529703,NA,NA,NA,NA,NA,NA,NA,3.5,5,NA,NA,NA,NA,NA,66,234.525125
"Song_2","66:7",7,"3","Montuno",234.735707,234.741093,234.72825,234.719002,NA,NA,NA,NA,NA,1.5,1.5,3.5,4,NA,NA,NA,NA,NA,NA,66,234.74375
"Song_2","66:8",8,"N","Montuno",NA,NA,234.949769,234.936104,234.954224,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,66,234.962375
"Song_2","66:9",9,"N","Montuno",NA,NA,NA,235.177283,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,66,235.181
"Song_2","66:10",10,"N","Montuno",NA,NA,235.418249,NA,235.409245,NA,NA,NA,NA,NA,NA,3.5,NA,3,NA,NA,NA,NA,NA,66,235.399625
"Song_2","66:11",11,"4","Montuno",235.633498,NA,235.643273,NA,NA,NA,NA,NA,NA,1.5,NA,4,NA,NA,NA,NA,NA,NA,NA,66,235.61825
"Song_2","66:12",12,"N","Montuno",NA,NA,235.863653,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,66,235.836875
"Song_2","66:13",13,"5","Montuno",236.066511,236.035969,236.064539,NA,NA,NA,NA,NA,NA,2,1.5,4,NA,NA,NA,NA,NA,NA,NA,66,236.0555
"Song_2","66:14",14,"N","Montuno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,236.274125
"Song_2","66:15",15,"N","Montuno",NA,236.46907,236.494929,NA,NA,NA,NA,NA,NA,NA,1.5,3.5,NA,NA,NA,NA,NA,NA,NA,66,236.49275
"Song_2","66:16",16,"N","Montuno",NA,NA,236.732375,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,66,236.711375
"Song_2","67:1",1,"1","Montuno",236.930959,NA,236.94334,NA,236.929202,NA,NA,NA,NA,1.5,NA,4,NA,2,NA,NA,NA,NA,236.93,67,236.93
"Song_2","67:2",2,"N","Montuno",NA,NA,237.139674,NA,237.123586,NA,NA,NA,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,67,237.148375
"Song_2","67:3",3,"N","Montuno",NA,NA,237.368669,NA,237.336906,NA,NA,NA,NA,NA,NA,4.5,NA,2.5,NA,NA,NA,NA,NA,67,237.36675
"Song_2","67:4",4,"2","Montuno",237.573529,NA,237.569233,NA,237.57403,NA,NA,NA,NA,2,NA,4.5,NA,2.5,NA,NA,NA,NA,NA,67,237.585125
"Song_2","67:5",5,"N","Montuno",NA,237.779405,237.840519,NA,NA,NA,NA,NA,NA,NA,1.5,4.5,NA,NA,NA,NA,NA,NA,NA,67,237.8035
"Song_2","67:6",6,"N","Montuno",NA,NA,238.020013,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,67,238.021875
"Song_2","67:7",7,"3","Montuno",238.247414,238.224678,238.241544,NA,NA,NA,NA,NA,NA,1.5,1.5,4.5,NA,NA,NA,NA,NA,NA,NA,67,238.24025
"Song_2","67:8",8,"N","Montuno",NA,NA,238.480725,NA,238.426765,NA,NA,NA,NA,NA,NA,5,NA,3,NA,NA,NA,NA,NA,67,238.458625
"Song_2","67:9",9,"N","Montuno",NA,NA,NA,NA,238.67189,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,67,238.677
"Song_2","67:10",10,"N","Montuno",NA,NA,238.878859,NA,238.877855,NA,NA,NA,NA,NA,NA,4.5,NA,3.5,NA,NA,NA,NA,NA,67,238.895375
"Song_2","67:11",11,"4","Montuno",239.127927,NA,239.129347,NA,NA,NA,NA,NA,NA,1.5,NA,4.5,NA,NA,NA,NA,NA,NA,NA,67,239.11375
"Song_2","67:12",12,"N","Montuno",NA,NA,239.333267,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,67,239.332125
"Song_2","67:13",13,"5","Montuno",239.57141,239.531825,239.560454,NA,NA,NA,NA,NA,NA,2,1.5,4.5,NA,NA,NA,NA,NA,NA,NA,67,239.5505
"Song_2","67:14",14,"N","Montuno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,239.768875
"Song_2","67:15",15,"N","Montuno",NA,239.967523,239.992956,NA,NA,NA,NA,NA,NA,NA,1.5,4,NA,NA,NA,NA,NA,NA,NA,67,239.98725
"Song_2","67:16",16,"N","Montuno",NA,NA,240.198303,NA,240.203908,NA,NA,NA,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,67,240.205625
"Song_2","68:1",1,"1","Montuno",240.426916,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,240.424,68,240.424
"Song_2","68:2",2,"N","Montuno",NA,NA,240.680315,240.62808,NA,NA,NA,NA,NA,NA,NA,3.5,2,NA,NA,NA,NA,NA,NA,68,240.641125
"Song_2","68:3",3,"N","Montuno",NA,NA,240.877779,NA,240.836228,NA,NA,NA,NA,NA,NA,4,NA,1.5,NA,NA,NA,NA,NA,68,240.85825
"Song_2","68:4",4,"2","Montuno",241.077117,NA,241.107741,241.083158,NA,NA,NA,NA,NA,2,NA,4,2.5,NA,NA,NA,NA,NA,NA,68,241.075375
"Song_2","68:5",5,"N","Montuno",NA,241.304755,241.35986,NA,NA,NA,NA,NA,NA,NA,1.5,3.5,NA,NA,NA,NA,NA,NA,NA,68,241.2925
"Song_2","68:6",6,"N","Montuno",NA,NA,241.565207,241.505966,241.498231,NA,NA,NA,NA,NA,NA,3.5,2.5,2,NA,NA,NA,NA,NA,68,241.509625
"Song_2","68:7",7,"3","Montuno",241.733396,241.71378,241.748428,241.725557,241.711248,NA,NA,NA,NA,1.5,1.5,4,2.5,2.5,NA,NA,NA,NA,NA,68,241.72675
"Song_2","68:8",8,"N","Montuno",NA,NA,242.006271,241.942558,241.928052,NA,NA,NA,NA,NA,NA,4,2.5,3,NA,NA,NA,NA,NA,68,241.943875
"Song_2","68:9",9,"N","Montuno",NA,NA,NA,242.153334,242.16938,NA,NA,NA,NA,NA,NA,NA,3,3.5,NA,NA,NA,NA,NA,68,242.161
"Song_2","68:10",10,"N","Montuno",NA,NA,242.388628,242.381327,NA,NA,NA,NA,NA,NA,NA,4,3.5,NA,NA,NA,NA,NA,NA,68,242.378125
"Song_2","68:11",11,"4","Montuno",242.619273,NA,242.610694,NA,242.583875,NA,NA,NA,NA,1.5,NA,4.5,NA,3.5,NA,NA,NA,NA,NA,68,242.59525
"Song_2","68:12",12,"N","Montuno",NA,NA,242.856652,242.813108,242.802014,NA,NA,NA,NA,NA,NA,4.5,3.5,4,NA,NA,NA,NA,NA,68,242.812375
"Song_2","68:13",13,"5","Montuno",243.052387,243.024116,243.048263,NA,243.020439,NA,NA,NA,NA,2,1.5,4.5,NA,4,NA,NA,NA,NA,NA,68,243.0295
"Song_2","68:14",14,"N","Montuno",NA,NA,NA,243.223238,243.254062,NA,NA,NA,NA,NA,NA,NA,3.5,4,NA,NA,NA,NA,NA,68,243.246625
"Song_2","68:15",15,"N","Montuno",NA,243.457179,243.458275,243.439802,243.456339,NA,NA,NA,NA,NA,1.5,4,4,4.5,NA,NA,NA,NA,NA,68,243.46375
"Song_2","68:16",16,"N","Montuno",NA,NA,243.708982,243.653223,243.694579,NA,NA,NA,NA,NA,NA,4,4,4.5,NA,NA,NA,NA,NA,68,243.680875
"Song_2","69:1",1,"1","Montuno",243.90088,NA,243.915096,NA,243.920414,NA,NA,NA,NA,1.5,NA,4,NA,4.5,NA,NA,NA,NA,243.898,69,243.898
"Song_2","69:2",2,"N","Montuno",NA,NA,244.111694,NA,244.101815,NA,NA,NA,NA,NA,NA,4,NA,4.5,NA,NA,NA,NA,NA,69,244.1154375
"Song_2","69:3",3,"N","Montuno",NA,NA,244.33237,NA,244.339899,NA,NA,NA,NA,NA,NA,4.5,NA,4.5,NA,NA,NA,NA,NA,69,244.332875
"Song_2","69:4",4,"2","Montuno",244.546281,244.589527,244.578792,NA,244.578354,NA,NA,NA,NA,2,1.5,4.5,NA,5,NA,NA,NA,NA,NA,69,244.5503125
"Song_2","69:5",5,"N","Montuno",NA,NA,NA,244.778338,244.764589,NA,NA,NA,NA,NA,NA,NA,4,5,NA,NA,NA,NA,NA,69,244.76775
"Song_2","69:6",6,"N","Montuno",NA,NA,244.994354,NA,244.99496,NA,NA,NA,NA,NA,NA,4,NA,5,NA,NA,NA,NA,NA,69,244.9851875
"Song_2","69:7",7,"3","Montuno",245.201325,245.189328,245.191399,NA,NA,NA,NA,NA,NA,1.5,1.5,4,NA,NA,NA,NA,NA,NA,NA,69,245.202625
"Song_2","69:8",8,"N","Montuno",NA,NA,245.435998,NA,245.416369,NA,NA,NA,NA,NA,NA,4.5,NA,4.5,NA,NA,NA,NA,NA,69,245.4200625
"Song_2","69:9",9,"N","Montuno",NA,NA,245.629944,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,69,245.6375
"Song_2","69:10",10,"N","Montuno",NA,NA,245.866347,245.851744,245.848695,NA,NA,NA,NA,NA,NA,4.5,4,4,NA,NA,NA,NA,NA,69,245.8549375
"Song_2","69:11",11,"4","Montuno",246.075534,NA,246.078329,NA,246.063257,NA,NA,NA,NA,1.5,NA,4.5,NA,4,NA,NA,NA,NA,NA,69,246.072375
